specification,response,horizon,outcome,sample_window,nobs,sample_start,sample_end,endogenous_policy,instrument,hac_bandwidth,iv_r_squared,first_stage_f_stat,first_stage_partial_r_squared,first_stage_nobs,control_lags,controls,coefficient,std_error,t_stat,p_value,lower_68,upper_68,lower_90,upper_90,lower_95,upper_95,cumulative_response,rolling_window,rolling_start,rolling_end
baseline,ln_house_price_de_real,8,lp_ln_house_price_de_real_h8,baseline,22,2013Q3,2018Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.6494203652797041,3.4366489812429455,0.36418107615043327,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-2.370703453375034e-07,4.9617528613602323e-08,-4.7779555322816325,1.7708652956860578e-06,-2.8641288781268573e-07,-1.8772780286232107e-07,-3.186839172379556e-07,-1.554567734370512e-07,-3.3431891442204954e-07,-1.3982177625295729e-07,-2.370703453375034e-07,32,2013Q1,2020Q4
baseline,ln_house_price_de_real,12,lp_ln_house_price_de_real_h12,baseline,18,2013Q3,2017Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.6915564682449256,0.7798541249414193,0.28053778719696426,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.5985752175899913e-07,7.19885403350673e-08,-2.2205967924193177,0.026378283260930505,-2.3144709319597009e-07,-8.826795032202816e-08,-2.7826813342807687e-07,-4.144691008992138e-08,-3.0095246811533996e-07,-1.8762575402658275e-08,-1.5985752175899913e-07,32,2013Q1,2020Q4
baseline,ln_compensation_ea20_real,0,lp_ln_compensation_ea20_real_h0,baseline,30,2013Q3,2020Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.6566595111890478,0.17717235965096215,0.012497016693907508,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-7.196787772060055e-08,2.6976475879217475e-08,-2.667801311143247,0.0076349394398217965,-9.879484681990612e-08,-4.514090862129498e-08,-1.163402319129003e-07,-2.7595523528300803e-08,-1.2484079887368027e-07,-1.909495656752083e-08,-7.196787772060055e-08,32,2013Q1,2020Q4
baseline,ln_compensation_ea20_real,1,lp_ln_compensation_ea20_real_h1,baseline,29,2013Q3,2020Q3,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,2,0.6006586025697707,0.2338021474301396,0.01766704268550225,29,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",2.136892264700098e-08,1.4794966502538682e-08,1.4443373456326696,0.1486441055717793,6.655951576727156e-09,3.6081893717274806e-08,-2.9666316653252995e-09,4.570447695932726e-08,-7.628678850451352e-09,5.0366524144453314e-08,2.136892264700098e-08,32,2013Q1,2020Q4
baseline,ln_compensation_ea20_real,2,lp_ln_compensation_ea20_real_h2,baseline,28,2013Q3,2020Q2,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.5447298610905067,0.5607601697124484,0.044643808347252734,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",2.551645925605686e-08,1.89112729293356e-08,1.3492724340345776,0.1772494764065418,6.709994809947873e-09,4.4322923702165846e-08,-5.589816612029976e-09,5.66227351241437e-08,-1.1548954587248185e-08,6.25818730993619e-08,2.551645925605686e-08,32,2013Q1,2020Q4
baseline,ln_compensation_ea20_real,4,lp_ln_compensation_ea20_real_h4,baseline,26,2013Q3,2019Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.4180789385150303,4.330981221191067,0.30221107364141203,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-5.619482922357152e-08,3.893966826283668e-08,-1.44312552547354,0.1489851140216874,-9.49186892971221e-08,-1.747096915002094e-08,-1.2024488379798553e-07,7.855225350842505e-09,-1.3251517658866876e-07,2.012551814152573e-08,-5.619482922357152e-08,32,2013Q1,2020Q4
baseline,ln_compensation_ea20_real,8,lp_ln_compensation_ea20_real_h8,baseline,22,2013Q3,2018Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.5118442762729478,3.4366489812429455,0.36418107615043327,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-7.320412062001524e-08,6.324828384685928e-08,-1.1574088049133735,0.2471053784032375,-1.3610187509101256e-07,-1.0306366149017928e-08,-1.772382897039779e-07,3.083004846394743e-08,-1.9716847904382585e-07,5.076023780379538e-08,-7.320412062001524e-08,32,2013Q1,2020Q4
baseline,ln_compensation_ea20_real,12,lp_ln_compensation_ea20_real_h12,baseline,18,2013Q3,2017Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.7363257309292478,0.7798541249414193,0.28053778719696426,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.4481503759200733e-07,8.109917774162623e-08,-1.7856535864441607,0.07415536472781563,-2.254647542189965e-07,-6.416532096501817e-08,-2.7821131424310333e-07,-1.1418760940911363e-08,-3.0376650514140707e-07,1.413642995739243e-08,-1.4481503759200733e-07,32,2013Q1,2020Q4
baseline,ln_ecb_assets_ea_stock,0,lp_ln_ecb_assets_ea_stock_h0,baseline,30,2013Q4,2021Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.8464992704299197,0.10955655230382266,0.007764705566592323,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.613750152015615e-07,6.912098329466101e-08,2.3346747616946346,0.019560417689188966,9.26371084689762e-08,2.301129219341468e-07,4.7681115130886266e-08,2.7506891527223673e-07,2.590037736803124e-08,2.9684965303509175e-07,1.613750152015615e-07,32,2013Q2,2021Q1
baseline,ln_ecb_assets_ea_stock,1,lp_ln_ecb_assets_ea_stock_h1,baseline,29,2013Q4,2020Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,2,0.7877526434570806,0.21973460888830562,0.01662171105466571,29,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",4.3356909538418554e-08,8.762456584497262e-08,0.49480313106631063,0.6207390939804831,-4.3782030728946566e-08,1.3049584980578367e-07,-1.007726754017327e-07,1.874864944785698e-07,-1.2838408367868626e-07,2.1509790275552337e-07,4.3356909538418554e-08,32,2013Q2,2021Q1
baseline,ln_ecb_assets_ea_stock,2,lp_ln_ecb_assets_ea_stock_h2,baseline,28,2013Q4,2020Q3,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.8089334898658294,0.27053938346804,0.02204788029387972,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",2.190132947473759e-07,7.220323401199759e-08,3.0332892666689104,0.0024190359843078426,1.4721021949090632e-07,2.908163700038455e-07,1.0024954340511582e-07,3.37777046089636e-07,7.749755651654322e-08,3.605290329782086e-07,2.190132947473759e-07,32,2013Q2,2021Q1
baseline,ln_ecb_assets_ea_stock,4,lp_ln_ecb_assets_ea_stock_h4,baseline,26,2013Q4,2020Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.8251333461068393,6.065006234650372,0.3775290308676539,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-2.9418680105617052e-08,4.331470791180957e-07,-0.06791845431698311,0.9458505482530362,-4.60165207523886e-07,4.013278473126519e-07,-7.418822241964527e-07,6.830448639852186e-07,-8.783713551858057e-07,8.195339949745716e-07,-2.9418680105617052e-08,32,2013Q2,2021Q1
baseline,ln_ecb_assets_ea_stock,8,lp_ln_ecb_assets_ea_stock_h8,baseline,22,2013Q4,2019Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.8999695665617171,3.8009456082031376,0.38781417223883424,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.0211608663907776e-06,2.0201985914170729e-07,-5.054754867809714,4.309439157842002e-07,-1.2220611078791723e-06,-8.202606249023828e-07,-1.3534539644162402e-06,-6.88867768365315e-07,-1.4171125144703784e-06,-6.252092183111767e-07,-1.0211608663907776e-06,32,2013Q2,2021Q1
baseline,ln_ecb_assets_ea_stock,12,lp_ln_ecb_assets_ea_stock_h12,baseline,18,2013Q4,2018Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.7235041103668436,0.49860459510529925,0.19955322105868714,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-7.574906523352594e-07,5.892129172165574e-07,-1.2855974982925464,0.1985835702906559,-1.3434380827502806e-06,-1.7154322192023814e-07,-1.726659656265571e-06,2.1167835159505224e-07,-1.9123267493054916e-06,3.9734544463497305e-07,-7.574906523352594e-07,32,2013Q2,2021Q1
baseline,ln_hh_loans_ea_stock,0,lp_ln_hh_loans_ea_stock_h0,baseline,30,2013Q4,2021Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.6676369191975402,0.10955655230382266,0.007764705566592323,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",9.123538081428359e-09,6.7095893635878105e-09,1.3597759247295784,0.17390084322446941,2.451134045708149e-09,1.5795942117148567e-08,-1.912754318624067e-09,2.0159830481480786e-08,-4.027015422256767e-09,2.2274091585113483e-08,9.123538081428359e-09,32,2013Q2,2021Q1
baseline,ln_hh_loans_ea_stock,1,lp_ln_hh_loans_ea_stock_h1,baseline,29,2013Q4,2020Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,2,0.8460589761020766,0.21973460888830562,0.01662171105466571,29,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",3.546054667617196e-09,5.542768281179011e-09,0.6397623872638076,0.5223270889987597,-1.9659949444062458e-09,9.058104279640638e-09,-5.570987843031674e-09,1.2663097178266066e-08,-7.31757153814464e-09,1.4409680873379032e-08,3.546054667617196e-09,32,2013Q2,2021Q1
baseline,ln_hh_loans_ea_stock,2,lp_ln_hh_loans_ea_stock_h2,baseline,28,2013Q4,2020Q3,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.8682125594225563,0.27053938346804,0.02204788029387972,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.4283880474462427e-08,5.627406039796572e-09,2.5382708078016676,0.011140174415471965,8.687662176164549e-09,1.9880098772760306e-08,5.027621239574419e-09,2.3540139709350434e-08,3.2543673100779767e-09,2.531339363884688e-08,1.4283880474462427e-08,32,2013Q2,2021Q1
baseline,ln_hh_loans_ea_stock,4,lp_ln_hh_loans_ea_stock_h4,baseline,26,2013Q4,2020Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.9507906252987881,6.065006234650372,0.3775290308676539,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.8364219643701886e-08,1.2060440017836935e-08,1.5226823910688083,0.1278381855402325,6.370619992985569e-09,3.03578192944182e-08,-1.4734388622678671e-09,3.820187814967164e-08,-5.273808428964106e-09,4.2002247716367875e-08,1.8364219643701886e-08,32,2013Q2,2021Q1
baseline,ln_hh_loans_ea_stock,8,lp_ln_hh_loans_ea_stock_h8,baseline,22,2013Q4,2019Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.9856949830220648,3.8009456082031376,0.38781417223883424,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-6.807129304531414e-10,5.353051458431405e-09,-0.1271635320039702,0.8988109682548346,-6.0040971525177185e-09,4.642671291611436e-09,-9.485699037111901e-09,8.124273176205619e-09,-1.1172500996368302e-08,9.811075135462019e-09,-6.807129304531414e-10,32,2013Q2,2021Q1
baseline,ln_hh_loans_ea_stock,12,lp_ln_hh_loans_ea_stock_h12,baseline,18,2013Q4,2018Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.9878768178740912,0.49860459510529925,0.19955322105868714,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.0393392986828243e-08,1.4878581884999087e-08,-0.6985472854309516,0.48483499724172624,-2.5189516033347416e-08,4.402730059690931e-09,-3.486648236426345e-08,1.4079696390606967e-08,-3.955487762245651e-08,1.8768091648800026e-08,-1.0393392986828243e-08,32,2013Q2,2021Q1
baseline,ln_nfc_loans_ea_stock,0,lp_ln_nfc_loans_ea_stock_h0,baseline,30,2013Q4,2021Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.5948014681320981,0.10955655230382266,0.007764705566592323,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.3158447923774468e-08,2.388571955200234e-08,0.5508918370713849,0.581707823569229,-1.0594894180851595e-08,3.691179002840053e-08,-2.613006451368226e-08,5.2446960361231196e-08,-3.3656702142974303e-08,5.997359799052324e-08,1.3158447923774468e-08,32,2013Q2,2021Q1
baseline,ln_nfc_loans_ea_stock,1,lp_ln_nfc_loans_ea_stock_h1,baseline,29,2013Q4,2020Q4,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,2,0.7075598675240414,0.21973460888830562,0.01662171105466571,29,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.2180433464788422e-09,3.244205455307369e-08,-0.03754519753014348,0.9700503031147153,-3.348030024430384e-08,3.1044213551346155e-08,-5.45804744438596e-08,5.2144387750901915e-08,-6.480330185498693e-08,6.236721516202924e-08,-1.2180433464788422e-09,32,2013Q2,2021Q1
baseline,ln_nfc_loans_ea_stock,2,lp_ln_nfc_loans_ea_stock_h2,baseline,28,2013Q4,2020Q3,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,3,0.8343128565627773,0.27053938346804,0.02204788029387972,28,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-2.1554414187835888e-08,1.5594832523820068e-08,-1.3821510525946947,0.16692532564994417,-3.7062818328484605e-08,-6.04601004718717e-09,-4.7205631026342094e-08,4.096802650670322e-09,-5.211972427945709e-08,9.010895903785313e-09,-2.1554414187835888e-08,32,2013Q2,2021Q1
baseline,ln_nfc_loans_ea_stock,4,lp_ln_nfc_loans_ea_stock_h4,baseline,26,2013Q4,2020Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,5,0.9516115389869085,6.065006234650372,0.3775290308676539,26,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.0505499897598449e-07,3.372260524918137e-08,-3.11526936307908,0.0018377700340917568,-1.3859070960840352e-07,-7.151928834356546e-08,-1.6052374853035322e-07,-4.958624942161578e-08,-1.7115009072924132e-07,-3.895990722272765e-08,-1.0505499897598449e-07,32,2013Q2,2021Q1
baseline,ln_nfc_loans_ea_stock,8,lp_ln_nfc_loans_ea_stock_h8,baseline,22,2013Q4,2019Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,9,0.9744485020435536,3.8009456082031376,0.38781417223883424,22,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.1732306569177677e-07,4.0201219672247425e-08,-2.9183956767552943,0.003518375829403883,-1.5730148550949024e-07,-7.73446458740633e-08,-1.834481876775458e-07,-5.119794370600774e-08,-1.961160083839648e-07,-3.8530122999588724e-08,-1.1732306569177677e-07,32,2013Q2,2021Q1
baseline,ln_nfc_loans_ea_stock,12,lp_ln_nfc_loans_ea_stock_h12,baseline,18,2013Q4,2018Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,13,0.9701928239957193,0.49860459510529925,0.19955322105868714,18,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",-1.360514509540891e-08,1.1947499342825404e-07,-0.11387441593440169,0.9093373467449367,-1.3241799415656959e-07,1.0520770396575178e-07,-2.1012402136587578e-07,1.8291373117505796e-07,-2.477718292679464e-07,2.2056153907712858e-07,-1.360514509540891e-08,32,2013Q2,2021Q1
baseline,ln_house_price_de_real,0,lp_ln_house_price_de_real_h0,baseline,30,2013Q4,2021Q1,d_ecb_assets_ea_qavg,target_factor_market_magnitude_weighted_quarterly_sum,1,0.4855958511346996,0.10955655230382266,0.007764705566592323,30,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate",1.7615497809503113e-08,2.0003245707548924e-08,0.8806319767824123,0.378517045275649,-2.2768875741505745e-09,3.7507883193156804e-08,-1.528691344336019e-08,5.051790906236642e-08,-2.1590143351198196e-08,5.682113897020442e-08,1.7615497809503113e-08,32,2013Q2,2021Q1
